primary,name,do_id,kegg_id,pharmgkb_id,mesh_id,umls_cui,icd_10,icd_9,omim_id,iDISK_id
DOID:5255,obsolete leiomyosarcoma nonmetastatic,DOID:5255,,,,,,,,
DOID:5258,granular cell leiomyosarcoma,DOID:5258,,,,C1333871,,,,
DOID:5259,colon leiomyosarcoma,DOID:5259,,,,C1333093,,,,
DOID:526,human immunodeficiency virus infectious disease,DOID:526,H00406,PA447230,D015658,C0019693,B20,042-042.99,,
DOID:5260,colon sarcoma,DOID:5260,,,,C1333098,,,,
DOID:5261,heart leiomyosarcoma,DOID:5261,,,,C1332848,,,,
DOID:5262,heart sarcoma,DOID:5262,,,,C0238152,,,,
DOID:5263,ovary leiomyosarcoma,DOID:5263,,,,C1335163,,,,
DOID:5264,epithelioid leiomyosarcoma,DOID:5264,,,,C0205815,,,,
DOID:5265,lung leiomyosarcoma,DOID:5265,,,,C1334448,,,,
DOID:5266,obsolete leiomyosarcoma metastatic,DOID:5266,,,,,,,,
DOID:5267,anus leiomyosarcoma,DOID:5267,,,,C1332267,,,,
DOID:5268,myxoid leiomyosarcoma,DOID:5268,,,,C0205816,,,,
DOID:5271,small intestine leiomyosarcoma,DOID:5271,,,,C0920305,,,,
DOID:5272,small intestinal sarcoma,DOID:5272,,,,C1336007,,,,
DOID:5273,cutaneous leiomyosarcoma,DOID:5273,,,,C0346067,,,,
DOID:5275,gallbladder leiomyosarcoma,DOID:5275,,,,C1333746,,,,
DOID:5276,esophagus leiomyosarcoma,DOID:5276,,,,C1333454,,,,
DOID:5278,obsolete pediatric leiomyosarcoma,DOID:5278,,,,,,,,
DOID:528,hydrarthrosis,DOID:528,,,,C0158157,,719.08,,
DOID:5280,gastric leiomyosarcoma,DOID:5280,,,,C0744295,,,,
DOID:5281,obsolete malignant mesenchymal neoplasm of the stomach,DOID:5281,,,,,,,,
DOID:5282,prostate leiomyosarcoma,DOID:5282,,,,C1335511,,,,
DOID:5283,vagina leiomyosarcoma,DOID:5283,,,,C1336940,,,,
DOID:5284,retroperitoneal leiomyosarcoma,DOID:5284,,,,C2187547,,,,
DOID:5285,breast leiomyosarcoma,DOID:5285,,,,C1332631,,,,
DOID:5286,vulvar leiomyosarcoma,DOID:5286,,,,C2168304,,,,
DOID:5287,kidney leiomyosarcoma,DOID:5287,,,,C1335743,,,,
DOID:5288,larynx leiomyosarcoma,DOID:5288,,,,C1334371,,,,
DOID:5289,uterus leiomyosarcoma,DOID:5289,,,,C0280631,,,,
DOID:529,blepharospasm,DOID:529,,PA443519,D001764,C0005747,G24.5,333.81,,DC0479489
DOID:5290,obsolete uterine corpus smooth muscle neoplasm,DOID:5290,,,,,,,,
DOID:5291,obsolete adult leiomyosarcoma,DOID:5291,,,,,,,,
DOID:5292,mediastinum leiomyosarcoma,DOID:5292,,,,C1334660,,,,
DOID:5293,extrahepatic bile duct leiomyosarcoma,DOID:5293,,,,C1333508,,,,
DOID:5294,obsolete vessel leiomyosarcoma,DOID:5294,,,,,,,,
DOID:5296,liver leiomyosarcoma,DOID:5296,,,,C1333969,,,,
DOID:5297,rectum leiomyosarcoma,DOID:5297,,,,C1335683,,,,
DOID:5299,endometrial clear cell adenocarcinoma,DOID:5299,,,,C0279765,,,,
DOID:5301,fallopian tube clear cell adenocarcinoma,DOID:5301,,,,C1333591,,,,
DOID:5302,uterine ligament clear cell adenocarcinoma,DOID:5302,,,,C1519867,,,,
DOID:5303,cervical clear cell adenocarcinoma,DOID:5303,,,,C1332912,,,,
DOID:5304,ovarian clear cell adenocarcinoma,DOID:5304,,,,C1518693,,,,
DOID:5305,obsolete malignant ovarian clear cell neoplasm,DOID:5305,,,,,,,,
DOID:5306,bladder clear cell adenocarcinoma,DOID:5306,,,,C1332557,,,,
DOID:5307,urethra clear cell adenocarcinoma,DOID:5307,,,,C1336886,,,,
DOID:5308,ampulla of vater clear cell adenocarcinoma,DOID:5308,,,,C1332246,,,,
DOID:5309,epithelial-myoepithelial carcinoma,DOID:5309,,,,C0334392,,,,
DOID:5310,glycogen-rich clear cell breast carcinoma,DOID:5310,,,,C0334319,,,,
DOID:5312,obsolete miscellaneous mesenchymal neoplasm,DOID:5312,,,,,,,,
DOID:5313,vulvar alveolar soft part sarcoma,DOID:5313,,,,C1520069,,,,
DOID:5314,obsolete alveolar soft part sarcoma recurrent,DOID:5314,,,,,,,,
DOID:5316,obsolete alveolar soft part sarcoma nonmetastatic,DOID:5316,,,,,,,,
DOID:5317,obsolete alveolar soft part sarcoma metastatic,DOID:5317,,,,,,,,
DOID:5323,obsolete fallopian tube serous tumor,DOID:5323,,,,,,,,
DOID:5324,fallopian tube germ cell cancer,DOID:5324,,,,C1517114,,,,
DOID:5325,roberts syndrome,DOID:5325,H00572,PA142189041,C535687,C0392475,,,,
DOID:5326,obsolete partial recent retinal detachment with single defect,DOID:5326,,,,,,,,
DOID:5328,obsolete retinal detachment and defect,DOID:5328,,,,,,,,
DOID:533,thymus gland disease,DOID:533,,,,C0154199,E32,254,,
DOID:5331,testicular granulosa cell tumor,DOID:5331,,,,C1336709,,,,
DOID:5334,paraphimosis,DOID:5334,,PA165109114,D010263,C0030483,N47.2,,,
DOID:5335,obsolete renal neoplasm with t(6;11)(p21;q12),DOID:5335,,,,,,,,
DOID:5337,epulis,DOID:5337,,,,C0266919,,,,
DOID:5338,gingival hypertrophy,DOID:5338,,,D005886,C0017567,,,,
DOID:5339,cyclic hematopoiesis,DOID:5339,,,C536227,C0221023,D70.4,288.02,,
DOID:534,obsolete persistent disorder of initiating or maintaining wakefulness,DOID:534,,,,,,,,
DOID:5340,anterograde amnesia,DOID:5340,,,D020324,C0233795,R41.1,,,
DOID:5341,pineal region yolk sac tumor,DOID:5341,,,,C1335420,,,,
DOID:5342,childhood endodermal sinus tumor,DOID:5342,,,,C1333016,,,,
DOID:5343,central nervous system endodermal sinus tumor,DOID:5343,,,,C1337040,,,,
DOID:5344,testicular yolk sac tumor,DOID:5344,,,,C0279708,,,,
DOID:5345,testicular non-seminomatous germ cell cancer,DOID:5345,,,,C1334625,,,,
DOID:5346,obsolete mediastinal endodermal sinus tumor,DOID:5346,,,,,,,,
DOID:5347,obsolete mediastinal non-seminomatous germ cell cancer,DOID:5347,,,,,,,,
DOID:5348,adult endodermal sinus tumor,DOID:5348,,,,C1332221,,,,
DOID:5349,central nervous system adult germ cell tumor,DOID:5349,,,,C0280796,,,,
DOID:5350,ovarian endodermal sinus tumor,DOID:5350,,,,C0346188,,,,
DOID:5351,ovarian primitive germ cell tumor,DOID:5351,,,,C1518727,,,,
DOID:5354,obsolete lung pap-ad,DOID:5354,,,,,,,,
DOID:5355,obsolete mucinous bronchioloalveolar lung carcinoma,DOID:5355,,,,,,,,
DOID:5358,obsolete non-mucinous bronchioloalveolar lung carcinoma,DOID:5358,,,,,,,,
DOID:5359,obsolete pure bac,DOID:5359,,,,,,,,
DOID:536,obsolete persistent disorder of initiating or maintaining sleep,DOID:536,,,,,,,,
DOID:5360,obsolete ad-bac,DOID:5360,,,,,,,,
DOID:5361,obsolete mixed mucinous and non-mucinous bronchioloalveolar lung carcinoma,DOID:5361,,,,,,,,
DOID:5362,focal epithelial hyperplasia,DOID:5362,,,D017573,C0206067,,,,
DOID:5363,myxoid liposarcoma,DOID:5363,H00049,PA446591,D018208,C0206634,,,,
DOID:5364,pulmonary coin lesion,DOID:5364,,,D003074,C0009250,R91.1,,,
DOID:5368,wolffian duct adenocarcinoma,DOID:5368,,,,C1516419,,,,
DOID:5369,obsolete ovine progressive interstitial pneumonia,DOID:5369,,,,,,,,
DOID:5370,breast hemangiopericytoma,DOID:5370,,,,C1511313,,,,
DOID:5373,retroperitoneal hemangiopericytoma,DOID:5373,,,,C1335777,,,,
DOID:5374,pilomatrixoma,DOID:5374,H00947,,D018296,C0206711,,,,
DOID:5375,hair follicle neoplasm,DOID:5375,,,,C0859920,,,,
DOID:5376,skin pilomatrix carcinoma,DOID:5376,,,,C0585475,,,,
DOID:5378,hemoglobin d disease,DOID:5378,,,,C0272080,D58.2,,,
DOID:5379,hemoglobin e disease,DOID:5379,,,,C0238159,D58.2,,,
DOID:538,internuclear ophthalmoplegia,DOID:538,,,,C0152134,H51.2,378.86,,
DOID:5380,obsolete lupus vulgaris,DOID:5380,,,,,,,,
DOID:5381,bile duct adenoma,DOID:5381,,PA165108996,D002759,C0008309,,,,
DOID:5382,bartholin's gland adenoma,DOID:5382,,,,C1511048,,,,
DOID:5384,bile duct cystadenoma,DOID:5384,,,,C0334285,,,,
DOID:5385,mixed cell adenoma,DOID:5385,,,,C0334323,,,,
DOID:5386,lung adenoma,DOID:5386,,,,C0345964,,,,
DOID:5387,middle ear adenoma,DOID:5387,,,,C1334759,,,,
DOID:5389,oxyphilic adenoma,DOID:5389,,PA446630,D018249,C1510502,,,,
DOID:5390,clear cell adenoma,DOID:5390,,,,C0334315,,,,
DOID:5391,bronchus adenoma,DOID:5391,,,,C0149845,,,,
DOID:5392,acidophil adenoma,DOID:5392,,,D000239,C0001433,,,,
DOID:5393,brain angioma,DOID:5393,,,,C0238814,,,,
DOID:5394,prolactinoma,DOID:5394,,PA446107,D015175,C0033375,,,,
DOID:5395,functioning pituitary adenoma,DOID:5395,,,,C0854486,,,,
DOID:5396,prolactin producing pituitary tumor,DOID:5396,,,,C0278863,,,,
DOID:5397,obsolete ductal adenoma,DOID:5397,,,,,,,,
DOID:5398,lipoadenoma,DOID:5398,,,,C0334325,,,,
DOID:5399,obsolete ovine pulmonary adenomatosis,DOID:5399,,,,,,,,
DOID:9834,hyperopia,DOID:9834,,PA444535,D006956,C0020490,H52.0,367.0,,
DOID:5400,obsolete trabecular adenoma,DOID:5400,,,,,,,,
DOID:5401,water-clear cell adenoma,DOID:5401,,,,C0334321,,,,
DOID:5402,vaginal adenoma,DOID:5402,,,,C1519913,,,,
DOID:5403,microcystic adenoma,DOID:5403,,,,C0205648,,,,
DOID:5404,obsolete atypical adenoma,DOID:5404,,,,,,,,
DOID:5408,paget's disease of bone,DOID:5408,H00437,PA445172,D010001,C0029401,M88,,,
DOID:5409,lung small cell carcinoma,DOID:5409,H00013,PA165108390,D055752,C0149925,,,,
DOID:541,obsolete convergence insufficiency or palsy,DOID:541,,,,,,,,
DOID:5410,pulmonary neuroendocrine tumor,DOID:5410,,,,C1334452,,,,
DOID:5411,lung oat cell carcinoma,DOID:5411,,PA446661,D018288,C0262584,,,,
DOID:5414,lung occult small cell carcinoma,DOID:5414,,,,C1335099,,,,
DOID:5416,obsolete recurrent small cell lung cancer,DOID:5416,,,,,,,,
DOID:5418,schizoaffective disorder,DOID:5418,,PA166123368,,C0036337,F25,295.7,,
DOID:5422,obsolete combined carcinoma of lung,DOID:5422,,,,,,,,
DOID:5423,obsolete central nervous system hemangioblastoma,DOID:5423,,,,,,,,
DOID:5425,ovarian hyperstimulation syndrome,DOID:5425,H01039,PA165108853,D016471,C0085083,,,,
DOID:5426,premature ovarian failure,DOID:5426,H00627,PA446361,D016649,C0085215,E28.3,,,
DOID:5427,urinary bladder villous adenoma,DOID:5427,,,,C1336893,,,,
DOID:5429,bladder flat intraepithelial lesion,DOID:5429,,,,C1332559,,,,
DOID:5430,obsolete intraurothelial neoplasia,DOID:5430,,,,,,,,
DOID:5432,bladder papillary transitional cell neoplasm,DOID:5432,,,,C1511197,,,,
DOID:5433,urinary tract papillary transitional cell benign neoplasm,DOID:5433,,,,C1334282,,,,
DOID:5434,scrapie,DOID:5434,,PA445621,D012608,C0036457,,,,
DOID:5435,variant creutzfeldt-jakob disease,DOID:5435,,PA446360,D016643,C0085209,,,,
DOID:5437,intrahepatic bile duct adenoma,DOID:5437,,,,C1331535,,,,
DOID:5438,extrahepatic bile duct adenoma,DOID:5438,,,,C1331534,,,,
DOID:5439,papillary hidradenoma,DOID:5439,,,D000074009,C0334348,,,,
DOID:5442,eccrine acrospiroma,DOID:5442,,PA165109042,D018250,C0206671,,,,
DOID:5443,clear cell hidradenoma,DOID:5443,,,,C1370701,,,,
DOID:5444,spiradenoma,DOID:5444,,,,C0334347,,,,
DOID:5445,syringocystadenoma papilliferum,DOID:5445,,,,C0406803,,,,
DOID:5446,eccrine papillary adenoma,DOID:5446,,,,C0334350,,,,
DOID:5453,pulmonary venoocclusive disease,DOID:5453,,PA165109186,D011668,C0034091,,,,
DOID:5455,obsolete pulmonary vascular disorder,DOID:5455,,,,,,,,
DOID:5456,obsolete spinal vascular disorder,DOID:5456,,,,,,,,
DOID:5457,laryngeal neuroendocrine tumor,DOID:5457,,,,C1334374,,,,
DOID:5460,obsolete contagious pleuropneumonia,DOID:5460,,,,,,,,
DOID:5461,obsolete primary mycoplasma infectious disease,DOID:5461,,,,,,,,
DOID:5462,obsolete african swine fever,DOID:5462,,,,,,,,
DOID:5463,cochlear disease,DOID:5463,,,D015834,C0009197,,,,
DOID:5465,conjunctival intraepithelial neoplasm,DOID:5465,,,,C1333148,,,,
DOID:5468,biliary papillomatosis,DOID:5468,,,,C1266038,,,,
DOID:5469,biliary tract intraductal papillary mucinous neoplasm,DOID:5469,,,,,,,,
DOID:5472,obsolete tumor of the thecoma fibroma group,DOID:5472,,,,,,,,
DOID:5474,ovarian serous adenofibroma,DOID:5474,,,,C1518729,,,,
DOID:5475,uterine corpus adenofibroma,DOID:5475,,,,C1336901,,,,
DOID:5476,cervical adenofibroma,DOID:5476,,,,C1516402,,,,
DOID:5477,clear cell adenofibroma,DOID:5477,,,,,,,,
DOID:5478,fallopian tube adenofibroma,DOID:5478,,,,C1517109,,,,
DOID:5479,papillary adenofibroma,DOID:5479,,,,C1377850,,,,
DOID:548,obsolete malignant hypertensive heart disease,DOID:548,,,,,,,,
DOID:5480,ovarian endometrioid adenofibroma,DOID:5480,,,,,,,,
DOID:5482,cystadenofibroma,DOID:5482,,,D062625,C0334317,,,,
DOID:5484,fibrous synovial sarcoma,DOID:5484,,,,C1333616,,,,
DOID:5485,synovial sarcoma,DOID:5485,H00050,PA445792,D013584,C0039101,,,,
DOID:5486,obsolete metastatic synovial sarcoma,DOID:5486,,,,,,,,
DOID:5487,spindle cell synovial sarcoma,DOID:5487,,,,C0334505,,,,
DOID:5488,mediastinum synovial sarcoma,DOID:5488,,,,C1334681,,,,
DOID:5489,obsolete adult synovial sarcoma,DOID:5489,,,,,,,,
DOID:5491,obsolete pediatric synovial sarcoma,DOID:5491,,,,,,,,
DOID:5492,biphasic synovial sarcoma,DOID:5492,,,,C0334507,,,,
DOID:5493,obsolete recurrent synovial sarcoma,DOID:5493,,,,,,,,
DOID:5494,epithelioid cell synovial sarcoma,DOID:5494,,,,C0334506,,,,
DOID:5495,monophasic synovial sarcoma,DOID:5495,,,,C1334801,,,,
DOID:5496,obsolete nonmetastatic synovial sarcoma,DOID:5496,,,,,,,,
DOID:5497,obsolete hepadnaviridae infectious disease,DOID:5497,,,,,,,,
DOID:5500,cellular ependymoma,DOID:5500,,,,C1384403,,,,
DOID:5501,pediculus humanus capitis infestation,DOID:5501,,,,C0030757,B85.0,132.0,,DC0480271
DOID:5503,spinal cord ependymoma,DOID:5503,,,,C0238432,,,,
DOID:5504,tanycytic ependymoma,DOID:5504,,,,C1370500,,,,
DOID:5505,papillary ependymoma,DOID:5505,,,,C0334578,,,,
DOID:5507,clear cell ependymoma,DOID:5507,,,,,,,,
DOID:5508,brain stem ependymoma,DOID:5508,,,,C1332609,,,,
DOID:5509,pediatric ependymoma,DOID:5509,,,,,,,,
DOID:551,toxic pneumonitis,DOID:551,,,,C0041881,,506.9,,
DOID:5510,pineal dysgerminoma,DOID:5510,,,,C1335415,,,,
DOID:5511,dysgerminoma of ovary,DOID:5511,,,,C0346185,,,,
DOID:5513,pediculus humanus corporis infestation,DOID:5513,,,,C0030758,B85.1,132.1,,
DOID:5514,breast squamous cell carcinoma,DOID:5514,,,,C1336079,,,,
DOID:5515,nasal cavity squamous cell carcinoma,DOID:5515,,,,C0280333,,,,
DOID:5516,gastric squamous cell carcinoma,DOID:5516,,,,C1333789,,,,
DOID:5518,penis squamous cell carcinoma,DOID:5518,,,,C0238348,,,,
DOID:5519,colon squamous cell carcinoma,DOID:5519,,,,C1333100,,,,
DOID:5521,keratinizing squamous cell carcinoma,DOID:5521,,,,C0334247,,,,
DOID:5522,basaloid squamous cell carcinoma,DOID:5522,,,,C1266005,,,,
DOID:5524,adenoid squamous cell carcinoma,DOID:5524,,,,C0334250,,,,
DOID:5525,anal squamous cell carcinoma,DOID:5525,,,,C1412036,,,,
DOID:5526,middle ear squamous cell carcinoma,DOID:5526,,,,C1334762,,,,
DOID:5527,ampulla of vater squamous cell carcinoma,DOID:5527,,,,C1332251,,,,
DOID:5528,rectum squamous cell carcinoma,DOID:5528,,,,C1335690,,,,
DOID:5529,lacrimal gland squamous cell carcinoma,DOID:5529,,,,C1334360,,,,
DOID:5530,thymus squamous cell carcinoma,DOID:5530,,,,C1336082,,,,
DOID:5531,ovarian squamous cell carcinoma,DOID:5531,,,,C2019443,,,,
DOID:5532,ovarian squamous cell neoplasm,DOID:5532,,,,C1518739,,,,
DOID:5533,endometrial squamous cell carcinoma,DOID:5533,,,,C1333396,,,,
DOID:5534,renal pelvis squamous cell carcinoma,DOID:5534,,,,C0238409,,,,
DOID:5535,gallbladder squamous cell carcinoma,DOID:5535,,,,C0279658,,,,
DOID:5536,sarcomatoid squamous cell skin carcinoma,DOID:5536,,,,C0349656,,,,
DOID:5537,squamous cell bile duct carcinoma,DOID:5537,,,,C0861861,,,,
DOID:5538,external ear squamous cell carcinoma,DOID:5538,,,,C1333494,,,,
DOID:5539,ureter squamous cell carcinoma,DOID:5539,,,,C1336879,,,,
DOID:5540,fallopian tube squamous cell carcinoma,DOID:5540,,,,C1333596,,,,
DOID:5545,anal neuroendocrine tumor,DOID:5545,,,,C1332273,,,,
DOID:5546,femoral cancer,DOID:5546,,,D005266,C0015807,,,,
DOID:5547,pulmonary artery choriocarcinoma,DOID:5547,,,,C1335571,,,,
DOID:60001,pulmonary artery disease,DOID:60001,,,,,,,,
DOID:5549,obsolete cns choriocarcinoma,DOID:5549,,,,,,,,
DOID:5550,choriocarcinoma of ovary,DOID:5550,,,,C0346181,,,,
DOID:5551,choriocarcinoma of the testis,DOID:5551,,,,C0238449,,,,
DOID:5552,obsolete mediastinum choriocarcinoma,DOID:5552,,,,,,,,
DOID:5553,pineal region choriocarcinoma,DOID:5553,,,,C1335414,,,,
DOID:5560,mediastinal mesenchymal tumor,DOID:5560,,,,C1334669,,,,
DOID:5561,gastric teratoma,DOID:5561,,,,C1333790,,,,
DOID:5562,obsolete dermoid cyst with malignant transformation,DOID:5562,,,,,,,,
DOID:5563,malignant teratoma,DOID:5563,,,,C0334520,,,,
DOID:5564,fallopian tube teratoma,DOID:5564,,,,C1517127,,,,
DOID:5565,adult teratoma,DOID:5565,,,,C1368898,,,,
DOID:5566,mature teratoma,DOID:5566,,,,C1368910,,,,
DOID:5568,mediastinum teratoma,DOID:5568,,,,C1334682,,,,
DOID:5569,malignant syringoma,DOID:5569,,,,,,,,
DOID:5570,malignant acrospiroma,DOID:5570,,,,C1260964,,,,
DOID:5572,beckwith-wiedemann syndrome,DOID:5572,H00713,PA443487,D001506,C0004903,Q87.3,,,
DOID:5573,obsolete classical swine fever,DOID:5573,,,,,,,,
DOID:5574,vipoma,DOID:5574,,PA165108258,D003969,C0011993,,,,
DOID:5575,obsolete delayed puberty,DOID:5575,,,,,,,,
DOID:5576,inhibited male orgasm,DOID:5576,,,,C0033949,F52.32,,,
DOID:5577,gastrinoma,DOID:5577,,PA446138,D015408,C0017150,,,,
DOID:5578,obsolete small intestinal gastrinoma,DOID:5578,,,,,,,,
DOID:5579,gastric gastrinoma,DOID:5579,,,,C1333767,,,,
DOID:558,obsolete acute pyelonephritis without lesion of renal medullary necrosis,DOID:558,,,,,,,,
DOID:5580,pancreatic gastrinoma,DOID:5580,,,,C1368066,,,,
DOID:5583,lung giant cell carcinoma,DOID:5583,,,D018286,C0206703,,,,
DOID:5585,ferguson-smith tumor,DOID:5585,,,,C0345982,,,,
DOID:5587,volkmann contracture,DOID:5587,,PA165108523,D054061,C0042951,T79.6,958.6,,
DOID:5588,lung papillary adenocarcinoma,DOID:5588,,,,C1335325,,,,
DOID:559,acute pyelonephritis,DOID:559,,,,C0520575,N10,590.1,,
DOID:5590,aggressive digital papillary adenocarcinoma,DOID:5590,,,,,,,,
DOID:5667,sweat gland carcinoma,DOID:5667,,,,C1412016,,,,
DOID:5591,eccrine papillary adenocarcinoma,DOID:5591,,,,C1367774,,,,
DOID:5592,breast papillary carcinoma,DOID:5592,,,,C1336027,,,,
DOID:5593,gastric papillary adenocarcinoma,DOID:5593,,,,C1333785,,,,
DOID:5594,obsolete intraductal papillary adenocarcinoma with invasion,DOID:5594,,,,,,,,
DOID:5595,papillary thymic adenocarcinoma,DOID:5595,,,,C1335327,,,,
DOID:5597,fallopian tube papillary adenocarcinoma,DOID:5597,,,,C1333595,,,,
DOID:5598,fallopian tube serous adenocarcinoma,DOID:5598,,,,C1517124,,,,
DOID:5599,obsolete precursor t-lymphoblastic lymphoma/leukemia,DOID:5599,,,,,,,,
DOID:560,jaw-winking syndrome,DOID:560,,,C535908,C0266521,Q07.8,374.43,,
DOID:5600,obsolete precursor lymphoblastic lymphoma/leukemia,DOID:5600,,,,,,,,
DOID:5601,obsolete t-cell neoplasm,DOID:5601,,,,,,,,
DOID:5602,t-cell adult acute lymphocytic leukemia,DOID:5602,,,,C0279592,,,,
DOID:5603,t-cell acute lymphoblastic leukemia,DOID:5603,,,,,C91.5,,,
DOID:5605,breast medullary carcinoma,DOID:5605,,,,C0860580,,,,
DOID:5608,dental pulp calcification,DOID:5608,,PA443866,D003784,C0011401,K04.2,,,
DOID:5609,obsolete congenital adrenal gland disorder,DOID:5609,,,,,,,,
DOID:5611,obsolete anaplastic intraspinal meningioma,DOID:5611,,,,,,,,
DOID:5613,obsolete anaplastic meningioma,DOID:5613,,,,,,,,
DOID:5615,spinal canal intradural extramedullary neoplasm,DOID:5615,,,,C1334255,,,,
DOID:5616,obsolete intraepithelial neoplasm,DOID:5616,,,,,,,,
DOID:5621,histiocytic and dendritic cell cancer,DOID:5621,,,,C1334030,,,,
DOID:5622,obsolete major puerperal infectious disease,DOID:5622,,,,,,,,
DOID:5623,adenosquamous breast carcinoma,DOID:5623,,,,C1510796,,,,
DOID:5624,adenosquamous bile duct carcinoma,DOID:5624,,,,C0861854,,,,
DOID:5625,esophageal adenosquamous carcinoma,DOID:5625,,,,C2063886,,,,
DOID:5626,thymus adenosquamous carcinoma,DOID:5626,,,,C1332171,,,,
DOID:5627,adenosquamous gallbladder carcinoma,DOID:5627,,,,C1333741,,,,
DOID:5628,ampulla of vater adenosquamous carcinoma,DOID:5628,,,,C1332245,,,,
DOID:5629,adenosquamous colon carcinoma,DOID:5629,,,,C1333082,,,,
DOID:563,obsolete primary fusobacteriaceae infectious disease,DOID:563,,,,,,,,
DOID:5630,bartholin's gland adenosquamous carcinoma,DOID:5630,,,,C1511050,,,,
DOID:5631,endometrial adenosquamous carcinoma,DOID:5631,,,,C3896969,,,,
DOID:5632,optic nerve sheath meningioma,DOID:5632,,,,C0346328,,,,
DOID:5633,obsolete visual pathway meningioma,DOID:5633,,,,,,,,
DOID:5634,adenosquamous prostate carcinoma,DOID:5634,,,,C1335503,,,,
DOID:5635,gastric adenosquamous carcinoma,DOID:5635,,,,C1333761,,,,
DOID:5636,cervical adenosquamous carcinoma,DOID:5636,,,,C0346202,,,,
DOID:5637,pancreatic adenosquamous carcinoma,DOID:5637,,,,C1335299,,,,
DOID:5638,malignant giant cell tumor of soft parts,DOID:5638,,,,C0334554,,,,
DOID:5641,diffuse pulmonary fibrosis,DOID:5641,,,,C0865849,,,,
DOID:5642,localized pulmonary fibrosis,DOID:5642,,,,C0340127,,,,
DOID:5643,urethral villous adenoma,DOID:5643,,,,C1519828,,,,
DOID:5644,tricuspid valve prolapse,DOID:5644,,PA165109143,D014263,C0040962,,,,
DOID:5648,choroid plexus carcinoma,DOID:5648,,,C562943,C0346289,,,,
DOID:5649,obsolete solid carcinoma,DOID:5649,,,,,,,,
DOID:565,bilateral hypoactive labyrinth,DOID:565,,,,C0155518,,386.54,,
DOID:5651,obsolete anaplastic carcinoma,DOID:5651,,,,,,,,
DOID:5652,obsolete metaplastic carcinoma,DOID:5652,,,,,,,,
DOID:5655,chiasmal syndrome,DOID:5655,,,,C0155307,H47.4,377.5,,
DOID:5658,lipid-rich carcinoma,DOID:5658,,,,C0334318,,,,
DOID:5659,obsolete invasive carcinoma,DOID:5659,,,,,,,,
DOID:5660,lymphoepithelioma-like carcinoma,DOID:5660,,,,C0334254,,,,
DOID:5662,pleomorphic carcinoma,DOID:5662,,,,C0334233,,,,
DOID:5663,obsolete helicobacter pylori-related carcinoma,DOID:5663,,,,,,,,
DOID:5670,comedo carcinoma,DOID:5670,,,,C0334370,,,,
DOID:5675,cribriform carcinoma,DOID:5675,,,,C0205643,,,,
DOID:5677,extragonadal nonseminomatous germ cell tumor,DOID:5677,,,,C1334582,,,,
DOID:5678,nerve fibre bundle defect,DOID:5678,,,,C0474334,,362.85,,
DOID:5680,embryonal testis carcinoma,DOID:5680,,,,C0238448,,,,
DOID:5681,ovarian embryonal carcinoma,DOID:5681,,,,C0346183,,,,
DOID:5683,hereditary breast ovarian cancer syndrome,DOID:5683,,PA152132901,D061325,C0677776,,,,
DOID:5684,"spondyloepimetaphyseal dysplasia, sponastrime type",DOID:5684,,,,C0920349,,,,
DOID:5687,obsolete flat adenoma syndrome,DOID:5687,,,,,,,,
DOID:5688,werner syndrome,DOID:5688,H01733,PA446068,D014898,C0043119,,,,
DOID:5690,well-differentiated liposarcoma,DOID:5690,,,,C1370889,,,,
DOID:5692,cellular myxoid liposarcoma,DOID:5692,,,,C0334471,,,,
DOID:5693,adult liposarcoma,DOID:5693,,,,C0278608,,,,
DOID:5694,esophagus liposarcoma,DOID:5694,,,,C1333456,,,,
